objectID,accessionNumber,additionalImages,artistAlphaSort,artistBeginDate,artistDisplayBio,artistDisplayName,artistEndDate,artistNationality,artistPrefix,artistRole,artistSuffix,city,classification,constituents,country,county,creditLine,culture,department,dimensions,dynasty,excavation,geographyType,isHighlight,isPublicDomain,linkResource,locale,locus,medium,metadataDate,objectBeginDate,objectDate,objectEndDate,objectName,objectURL,period,portfolio,primaryImage,primaryImageSmall,region,reign,repository,rightsAndReproduction,river,state,subregion,tags,title
5029,83.2.4,"['https://images.metmuseum.org/CRDImages/ad/original/AW_83_2_4-002.jpg', 'https://images.metmuseum.org/CRDImages/ad/original/25341a.jpg']","Bolen, John A.",1826,1826–1906,John A. Bolen,1906,,,Maker,,,Metal,"[{'role': 'Maker', 'name': 'John A. Bolen'}]",,,"Gift of William H. Huntington, 1883",,The American Wing,Diam. 2 5/16 in. (5.9 cm),,,,FALSE,TRUE,,,,Metal,2019-04-06T06:24:33.74Z,1870,1870–1900,1900,Medal,https://www.metmuseum.org/art/collection/search/5029,,,https://images.metmuseum.org/CRDImages/ad/original/AW_83_2_4-001.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/AW_83_2_4-001.jpg,,,"Metropolitan Museum of Art, New York, NY",,,,,"['George Washington', 'Profiles']",Medal
5030,83.2.7,['https://images.metmuseum.org/CRDImages/ad/original/25341b.jpg'],"Bolen, John A.",1826,1826–1906,John A. Bolen,1906,,,Maker,,,Metal,"[{'role': 'Maker', 'name': 'John A. Bolen'}]",,,"Gift of William H. Huntington, 1883",,The American Wing,Diam. 2 5/16 in. (5.9 cm),,,,FALSE,TRUE,,,,Bronze,2019-04-06T06:24:34.77Z,1870,1870–1900,1900,Medal,https://www.metmuseum.org/art/collection/search/5030,,,https://images.metmuseum.org/CRDImages/ad/original/AW_83_2_7-001.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/AW_83_2_7-001.jpg,,,"Metropolitan Museum of Art, New York, NY",,,,,"['George Washington', 'Profiles']",Medal
5031,83.2.206,"['https://images.metmuseum.org/CRDImages/ad/original/LC-83_2_206-002.jpg', 'https://images.metmuseum.org/CRDImages/ad/original/LC-83_2_206-002.jpg', 'https://images.metmuseum.org/CRDImages/ad/original/25782.jpg']","Caqué, Armand-Auguste",1793,"French, Saintes 1793–1881 Paris",Armand-Auguste Caqué,1881,French,,Maker,,,Metal,"[{'role': 'Maker', 'name': 'Armand-Auguste Caqué'}]",France,,"Gift of William H. Huntington, 1883",,The American Wing,Diam. 1 5/8 in. (4.1 cm),,,Made in,FALSE,TRUE,,,,Gilt bronze,2019-04-06T06:24:35.77Z,1818,1818,1818,Medallion,https://www.metmuseum.org/art/collection/search/5031,,,https://images.metmuseum.org/CRDImages/ad/original/LC-83_2_206-001.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/LC-83_2_206-001.jpg,,,"Metropolitan Museum of Art, New York, NY",,,,,"['Benjamin Franklin', 'Profiles']",Benjamin Franklin
5032,83.2.418,['https://images.metmuseum.org/CRDImages/ad/original/LC-83_2_418-002.jpg'],"Caunois, Françoi Augustin",1787,"French, 1787–1859",François Augustin Caunois,1859,French,,Maker,,,Metal,"[{'role': 'Maker', 'name': 'François Augustin Caunois'}]",France,,"Gift of William H. Huntington, 1883",,The American Wing,Diam. 1 5/8 in. (4.1 cm),,,Made in,FALSE,TRUE,,,,Bronze,2019-04-06T06:24:37.16Z,1818,1818,1818,Medal,https://www.metmuseum.org/art/collection/search/5032,,,https://images.metmuseum.org/CRDImages/ad/original/LC-83_2_418-001.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/LC-83_2_418-001.jpg,,,"Metropolitan Museum of Art, New York, NY",,,,,['Profiles'],Medal of Thaddeus Kosciuszko
5033,83.2.173,['https://images.metmuseum.org/CRDImages/ad/original/25710.jpg'],"Dupré, Augustin",1748,"French, Saint-Étienne 1748–1833 Armentières-en-Brie",Augustin Dupré,1833,French,After,Artist,,,Metal,"[{'role': 'Artist', 'name': 'After Augustin Dupré'}]",France,,"Gift of William H. Huntington, 1883",,The American Wing,Diam. 2 1/16 in. (5.2 cm),,,Made in,FALSE,TRUE,,,,Galvano-reproduction,2019-04-06T06:24:38.097Z,1786,1786,1786,Medallion,https://www.metmuseum.org/art/collection/search/5033,,,https://images.metmuseum.org/CRDImages/ad/original/LC-83_2_173.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/LC-83_2_173.jpg,,,"Metropolitan Museum of Art, New York, NY",,,,,"['Inscriptions', 'Medallions', 'Benjamin Franklin', 'Profiles']",Medallion
5034,83.2.174,['https://images.metmuseum.org/CRDImages/ad/original/25711a.jpg'],"Dupré, Augustin",1748,"French, Saint-Étienne 1748–1833 Armentières-en-Brie",Augustin Dupré,1833,French,After,Artist,,,Metal,"[{'role': 'Artist', 'name': 'After Augustin Dupré'}]",France,,"Gift of William H. Huntington, 1883",,The American Wing,Diam. 2 3/4 in. (7 cm),,,Made in,FALSE,TRUE,,,,Cast iron,2019-04-06T06:24:39.05Z,1776,1776–1883,1883,Medallion,https://www.metmuseum.org/art/collection/search/5034,,,https://images.metmuseum.org/CRDImages/ad/original/LC-83_2_174.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/LC-83_2_174.jpg,,,"Metropolitan Museum of Art, New York, NY",,,,,"['Medallions', 'Men', 'Profiles']",Medallion
5035,83.2.176,['https://images.metmuseum.org/CRDImages/ad/original/25712.jpg'],"Dupré, Augustin",1748,"French, Saint-Étienne 1748–1833 Armentières-en-Brie",Augustin Dupré,1833,French,After,Artist,,,Metal,"[{'role': 'Artist', 'name': 'After Augustin Dupré'}]",France,,"Gift of William H. Huntington, 1883",,The American Wing,Diam. 3 in. (7.6 cm),,,Made in,FALSE,TRUE,,,,Bronze,2019-04-06T06:24:40.037Z,1776,1776–1883,1883,Medallion,https://www.metmuseum.org/art/collection/search/5035,,,https://images.metmuseum.org/CRDImages/ad/original/LC-83_2_176.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/LC-83_2_176.jpg,,,"Metropolitan Museum of Art, New York, NY",,,,,"['Medallions', 'Men', 'Profiles']",Medallion
5036,83.2.204,"['https://images.metmuseum.org/CRDImages/ad/original/LC-83_2_204-002.jpg', 'https://images.metmuseum.org/CRDImages/ad/original/25713.jpg']","Dupré, Augustin",1748,"French, Saint-Étienne 1748–1833 Armentières-en-Brie",Augustin Dupré,1833,French,,Maker,,,Metal,"[{'role': 'Maker', 'name': 'Augustin Dupré'}]",France,,"Gift of William H. Huntington, 1883",,The American Wing,Diam. 1 7/8 in. (4.8 cm),,,Made in,FALSE,TRUE,,,,Gilt bronze,2019-04-06T06:24:41.13Z,1784,1784,1784,Medallion,https://www.metmuseum.org/art/collection/search/5036,,,https://images.metmuseum.org/CRDImages/ad/original/LC-83_2_204-001.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/LC-83_2_204-001.jpg,,,"Metropolitan Museum of Art, New York, NY",,,,,"['Benjamin Franklin', 'Men', 'Portraits', 'Profiles']",
5037,83.2.205,"['https://images.metmuseum.org/CRDImages/ad/original/LC-83_2_205-002.jpg', 'https://images.metmuseum.org/CRDImages/ad/original/LC-83_2_206-001.jpg', 'https://images.metmuseum.org/CRDImages/ad/original/25724.jpg']","Dupré, Augustin",1748,"French, Saint-Étienne 1748–1833 Armentières-en-Brie",Augustin Dupré,1833,French,,Maker,,,Metal,"[{'role': 'Maker', 'name': 'Augustin Dupré'}]",France,,"Gift of William H. Huntington, 1883",,The American Wing,Diam. 1 7/8 in. (4.8 cm),,,Made in,FALSE,TRUE,,,,Bronze,2019-04-06T06:24:42.16Z,1786,1786,1786,Medallion,https://www.metmuseum.org/art/collection/search/5037,,,https://images.metmuseum.org/CRDImages/ad/original/LC-83_2_205-001.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/LC-83_2_205-001.jpg,,,"Metropolitan Museum of Art, New York, NY",,,,,"['Medallions', 'Benjamin Franklin', 'Profiles']",Medallion
5038,83.2.391,['https://images.metmuseum.org/CRDImages/ad/original/LC-83_2_391-002.jpg'],"Dupré, Augustin",1748,"French, Saint-Étienne 1748–1833 Armentières-en-Brie",Augustin Dupré,1833,French,,Maker,,,Metal,"[{'role': 'Maker', 'name': 'Augustin Dupré'}]",France,,"Gift of William H. Huntington, 1883",,The American Wing,Diam. 2 1/4 in. (5.7 cm),,,Made in,FALSE,TRUE,,,,Copper,2019-04-06T06:24:43.143Z,1779,1779,1779,Medal,https://www.metmuseum.org/art/collection/search/5038,,,https://images.metmuseum.org/CRDImages/ad/original/LC-83_2_391-001.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/LC-83_2_391-001.jpg,,,"Metropolitan Museum of Art, New York, NY",,,,,"['Men', 'Profiles']",Medal of John Paul Jones and the Serapis
5039,83.2.398,['https://images.metmuseum.org/CRDImages/ad/original/LC-83_2_398-002.jpg'],"Dupré, Augustin",1748,"French, Saint-Étienne 1748–1833 Armentières-en-Brie",Augustin Dupré,1833,French,,Maker,,,Metal,"[{'role': 'Maker', 'name': 'Augustin Dupré'}]",France,,"Gift of William H. Huntington, 1883",,The American Wing,Diam. 2 3/16 in. (5.6 cm),,,Made in,FALSE,TRUE,,,,Copper,2019-04-06T06:24:44.207Z,1770,1770–1800,1800,Medal,https://www.metmuseum.org/art/collection/search/5039,,,https://images.metmuseum.org/CRDImages/ad/original/LC-83_2_398-001.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/LC-83_2_398-001.jpg,,,"Metropolitan Museum of Art, New York, NY",,,,,"['Swords', 'Men']",Medal of General Daniel Morgan
5040,83.2.422,['https://images.metmuseum.org/CRDImages/ad/original/LC-83_2_422-002.jpg'],"Dupré, Augustin",1748,"French, Saint-Étienne 1748–1833 Armentières-en-Brie",Augustin Dupré,1833,French,,Maker,,,Metal,"[{'role': 'Maker', 'name': 'Augustin Dupré'}]",France,,"Gift of William H. Huntington, 1883",,The American Wing,Diam. 1 7/8 in. (4.8 cm),,,Made in,FALSE,TRUE,,,,Bronze,2019-04-06T06:24:45.083Z,1782,1782,1782,Medal,https://www.metmuseum.org/art/collection/search/5040,,,https://images.metmuseum.org/CRDImages/ad/original/LC-83_2_422-001.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/LC-83_2_422-001.jpg,,,"Metropolitan Museum of Art, New York, NY",,,,,['Inscriptions'],Medal Commemorating the Declaration of Independence
5041,83.2.10,"['https://images.metmuseum.org/CRDImages/ad/original/AW_83_2_10-002.jpg', 'https://images.metmuseum.org/CRDImages/ad/original/25345a.jpg']","Duvivier, Pierre Simon Benj.",1728,1728–1819,Pierre Simon Benj. Duvivier,1819,,,Maker,,,Metal,"[{'role': 'Maker', 'name': 'Pierre Simon Benj. Duvivier'}]",France,,"Gift of William H. Huntington, 1883",,The American Wing,Diam. 2 3/4 in. (7 cm),,,Made in,FALSE,TRUE,,,,Bronze,2019-04-06T06:24:46.24Z,1770,1770–1800,1800,Medal,https://www.metmuseum.org/art/collection/search/5041,,,https://images.metmuseum.org/CRDImages/ad/original/AW_83_2_10-001.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/AW_83_2_10-001.jpg,,,"Metropolitan Museum of Art, New York, NY",,,,,"['Inscriptions', 'George Washington', 'Profiles', 'Horse Riding', 'Horses']",Medal
5042,83.2.11,"['https://images.metmuseum.org/CRDImages/ad/original/AW_83_2_11-002.jpg', 'https://images.metmuseum.org/CRDImages/ad/original/25345b.jpg']","Duvivier, Pierre Simon Benj.",1728,1728–1819,Pierre Simon Benj. Duvivier,1819,,,Maker,,,Metal,"[{'role': 'Maker', 'name': 'Pierre Simon Benj. Duvivier'}]",France,,"Gift of William H. Huntington, 1883",,The American Wing,Diam. 2 3/4 in. (7 cm),,,Made in,FALSE,TRUE,,,,Cast iron,2019-04-06T06:24:47.49Z,1770,1770–1800,1800,Medal,https://www.metmuseum.org/art/collection/search/5042,,,https://images.metmuseum.org/CRDImages/ad/original/AW_83_2_11-001.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/AW_83_2_11-001.jpg,,,"Metropolitan Museum of Art, New York, NY",,,,,"['Inscriptions', 'George Washington', 'Profiles']",Medal
5043,83.2.12,"['https://images.metmuseum.org/CRDImages/ad/original/AW_83_2_12-002.jpg', 'https://images.metmuseum.org/CRDImages/ad/original/25346.jpg']","Duvivier, Pierre Simon Benj.",1728,1728–1819,Pierre Simon Benj. Duvivier,1819,,,Maker,,,Metal,"[{'role': 'Maker', 'name': 'Pierre Simon Benj. Duvivier'}]",France,,"Gift of William H. Huntington, 1883",,The American Wing,Diam. 2 3/4 in. (7 cm),,,Made in,FALSE,TRUE,,,,Silver,2019-04-06T06:24:48.677Z,1770,1770–1800,1800,Medal,https://www.metmuseum.org/art/collection/search/5043,,,https://images.metmuseum.org/CRDImages/ad/original/AW_83_2_12-001.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/AW_83_2_12-001.jpg,,,"Metropolitan Museum of Art, New York, NY",,,,,"['George Washington', 'Profiles']",Medal
5044,83.2.23,"['https://images.metmuseum.org/CRDImages/ad/original/AW_83_2_23-002.jpg', 'https://images.metmuseum.org/CRDImages/ad/original/25356.jpg']","Duvivier, Pierre Simon Benj.",1728,1728–1819,Pierre Simon Benj. Duvivier,1819,,,Maker,,,Metal,"[{'role': 'Maker', 'name': 'Pierre Simon Benj. Duvivier'}]",France,,"Gift of William H. Huntington, 1883",,The American Wing,Diam. 1 3/4 in. (4.4 cm),,,Made in,FALSE,TRUE,,,,Bronze,2019-04-06T06:24:49.74Z,1770,1770–1800,1800,Medal,https://www.metmuseum.org/art/collection/search/5044,,,https://images.metmuseum.org/CRDImages/ad/original/AW_83_2_23-001.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/AW_83_2_23-001.jpg,,,"Metropolitan Museum of Art, New York, NY",,,,,"['Men', 'Horse Riding', 'Angels']",Medal
5045,83.2.377,['https://images.metmuseum.org/CRDImages/ad/original/LC-83_2_377-002.jpg'],"Eastman, Seth",1808,1808–1875,Seth Eastman,1875,,,Maker,,,Metal,"[{'role': 'Maker', 'name': 'Seth Eastman'}, {'role': 'Maker', 'name': 'James Barton Longacre'}]",,,"Gift of William H. Huntington, 1883",,The American Wing,Diam. 4 in. (10.2 cm),,,,FALSE,TRUE,,,,Bronze,2019-04-06T06:24:50.88Z,1854,1854,1854,Medal,https://www.metmuseum.org/art/collection/search/5045,,,https://images.metmuseum.org/CRDImages/ad/original/LC-83_2_377-001.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/LC-83_2_377-001.jpg,,,"Metropolitan Museum of Art, New York, NY",,,,,['Ships'],Medal to Captain Duncan N. Ingraham
5046,83.2.387,['https://images.metmuseum.org/CRDImages/ad/original/LC-83_2_387-002.jpg'],"Ellis, Salathiel",1803,1803–1879,Salathiel Ellis,1879,,,Maker,,New York,Metal,"[{'role': 'Maker', 'name': 'Salathiel Ellis'}]",United States,,"Gift of William H. Huntington, 1883",American,The American Wing,Diam. 2 5/8 in. (6.7 cm),,,Made in,FALSE,TRUE,,,,Bronze,2019-04-06T06:24:51.94Z,1845,1845–57,1857,Medal,https://www.metmuseum.org/art/collection/search/5046,,,https://images.metmuseum.org/CRDImages/ad/original/LC-83_2_387-001.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/LC-83_2_387-001.jpg,Mid-Atlantic,,"Metropolitan Museum of Art, New York, NY",,,New York,,"['Shipwrecks', 'Men']","The ""Shipwreck Medal"""
5047,83.2.435,['https://images.metmuseum.org/CRDImages/ad/original/LC-83_2_435-002.jpg'],"Ellis, Salathiel",1803,1803–1879,Salathiel Ellis,1879,,,Maker,,New York,Metal,"[{'role': 'Maker', 'name': 'Salathiel Ellis'}, {'role': 'Maker', 'name': 'Joseph Willson'}]",United States,,"Gift of William H. Huntington, 1883",American,The American Wing,Diam. 2 1/2 in. (6.4 cm),,,Made in,FALSE,TRUE,,,,Bronze,2019-04-06T06:24:53.003Z,1850,1850,1850,Medal,https://www.metmuseum.org/art/collection/search/5047,,,https://images.metmuseum.org/CRDImages/ad/original/LC-83_2_435-001.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/LC-83_2_435-001.jpg,Mid-Atlantic,,"Metropolitan Museum of Art, New York, NY",,,New York,,"['Men', 'Profiles']",Medal of Millard Fillmore
5048,83.2.436,['https://images.metmuseum.org/CRDImages/ad/original/LC-83_2_436-002.jpg'],"Ellis, Salathiel",1803,1803–1879,Salathiel Ellis,1879,,,Maker,,New York,Metal,"[{'role': 'Maker', 'name': 'Salathiel Ellis'}, {'role': 'Maker', 'name': 'Joseph Willson'}]",United States,,"Gift of William H. Huntington, 1883",American,The American Wing,Diam. 2 1/2 in. (6.4 cm),,,Made in,FALSE,TRUE,,,,Bronze,2019-04-06T06:24:54.003Z,1853,1853,1853,Medal,https://www.metmuseum.org/art/collection/search/5048,,,https://images.metmuseum.org/CRDImages/ad/original/LC-83_2_436-001.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/LC-83_2_436-001.jpg,Mid-Atlantic,,"Metropolitan Museum of Art, New York, NY",,,New York,,"['Men', 'Profiles']",Medal of Franklin Pierce
5049,83.2.437,['https://images.metmuseum.org/CRDImages/ad/original/LC-83_2_437-002.jpg'],"Ellis, Salathiel",1803,1803–1879,Salathiel Ellis,1879,,,Maker,,New York,Metal,"[{'role': 'Maker', 'name': 'Salathiel Ellis'}, {'role': 'Maker', 'name': 'Joseph Willson'}]",United States,,"Gift of William H. Huntington, 1883",American,The American Wing,Diam. 2 15/16 in. (7.5 cm),,,Made in,FALSE,TRUE,,,,Bronze,2019-04-06T06:24:55.003Z,1857,1857,1857,Medal,https://www.metmuseum.org/art/collection/search/5049,,,https://images.metmuseum.org/CRDImages/ad/original/LC-83_2_437-001.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/LC-83_2_437-001.jpg,Mid-Atlantic,,"Metropolitan Museum of Art, New York, NY",,,New York,,"['Men', 'Profiles']",Medal of James Buchanan
5050,83.2.371,['https://images.metmuseum.org/CRDImages/ad/original/LC-83_2_371-002.jpg'],"Fürst, Moritz",1782,"born 1782, active United States, 1807–ca. 1840",Moritz Fürst,1882,Hungarian,,Maker,,,Metal,"[{'role': 'Maker', 'name': 'Moritz Fürst'}]",United States,,"Gift of William H. Huntington, 1883",American,The American Wing,Diam. 2 5/16 in. (5.9 cm),,,Made in,FALSE,TRUE,,,,Bronze,2019-04-06T06:24:56.083Z,1813,1813–15,1815,Medal,https://www.metmuseum.org/art/collection/search/5050,,,https://images.metmuseum.org/CRDImages/ad/original/LC-83_2_371-001.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/LC-83_2_371-001.jpg,,,"Metropolitan Museum of Art, New York, NY",,,,,"['Inscriptions', 'Men', 'Profiles']",Medal of Captain O. H. Perry
5051,83.2.372,['https://images.metmuseum.org/CRDImages/ad/original/LC-83_2_372-002.jpg'],"Fürst, Moritz",1782,"born 1782, active United States, 1807–ca. 1840",Moritz Fürst,1882,Hungarian,,Maker,,,Metal,"[{'role': 'Maker', 'name': 'Moritz Fürst'}]",United States,,"Gift of William H. Huntington, 1883",American,The American Wing,Diam. 2 1/2 in. (6.4 cm),,,Made in,FALSE,TRUE,,,,Bronze,2019-04-06T06:24:57.49Z,1813,1813–15,1815,Medal,https://www.metmuseum.org/art/collection/search/5051,,,https://images.metmuseum.org/CRDImages/ad/original/LC-83_2_372-001.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/LC-83_2_372-001.jpg,,,"Metropolitan Museum of Art, New York, NY",,,,,"['Men', 'Profiles']",Medal of Captain O. H. Perry
5052,83.2.373,['https://images.metmuseum.org/CRDImages/ad/original/LC-83_2_373-002.jpg'],"Fürst, Moritz",1782,"born 1782, active United States, 1807–ca. 1840",Moritz Fürst,1882,Hungarian,,Maker,,,Metal,"[{'role': 'Maker', 'name': 'Moritz Fürst'}]",United States,,"Gift of William H. Huntington, 1883",American,The American Wing,Diam. 2 9/16 in. (6.5 cm),,,Made in,FALSE,TRUE,,,,Bronze,2019-04-06T06:24:58.723Z,1814,1814–15,1815,Medal,https://www.metmuseum.org/art/collection/search/5052,,,https://images.metmuseum.org/CRDImages/ad/original/LC-83_2_373-001.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/LC-83_2_373-001.jpg,,,"Metropolitan Museum of Art, New York, NY",,,,,"['Inscriptions', 'Men', 'Profiles']",Medal of Captain Lewis Warrington
5053,83.2.374,['https://images.metmuseum.org/CRDImages/ad/original/LC-83_2_374-002.jpg'],"Fürst, Moritz",1782,"born 1782, active United States, 1807–ca. 1840",Moritz Fürst,1882,Hungarian,,Maker,,,Metal,"[{'role': 'Maker', 'name': 'Moritz Fürst'}]",United States,,"Gift of William H. Huntington, 1883",American,The American Wing,Diam. 2 1/2 in. (6.4 cm),,,Made in,FALSE,TRUE,,,,Bronze,2019-04-06T06:24:59.707Z,1814,1814–15,1815,Medal,https://www.metmuseum.org/art/collection/search/5053,,,https://images.metmuseum.org/CRDImages/ad/original/LC-83_2_374-001.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/LC-83_2_374-001.jpg,,,"Metropolitan Museum of Art, New York, NY",,,,,"['Men', 'Profiles']",Medal of Captain Thomas Macdonough
5054,83.2.375,['https://images.metmuseum.org/CRDImages/ad/original/LC-83_2_375-002.jpg'],"Fürst, Moritz",1782,"born 1782, active United States, 1807–ca. 1840",Moritz Fürst,1882,Hungarian,,Maker,,,Metal,"[{'role': 'Maker', 'name': 'Moritz Fürst'}]",United States,,"Gift of William H. Huntington, 1883",American,The American Wing,Diam. 2 9/16 in. (6.5 cm),,,Made in,FALSE,TRUE,,,,Bronze,2019-04-06T06:25:00.787Z,1814,1814–15,1815,Medal,https://www.metmuseum.org/art/collection/search/5054,,,https://images.metmuseum.org/CRDImages/ad/original/LC-83_2_375-001.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/LC-83_2_375-001.jpg,,,"Metropolitan Museum of Art, New York, NY",,,,,"['Inscriptions', 'Men', 'Profiles']",Medal of Captain Robert Henley
5055,83.2.376,['https://images.metmuseum.org/CRDImages/ad/original/LC-83_2_376-002.jpg'],"Fürst, Moritz",1782,"born 1782, active United States, 1807–ca. 1840",Moritz Fürst,1882,Hungarian,,Maker,,,Metal,"[{'role': 'Maker', 'name': 'Moritz Fürst'}]",United States,,"Gift of William H. Huntington, 1883",American,The American Wing,Diam. 2 9/16 in. (6.5 cm),,,Made in,FALSE,TRUE,,,,Bronze,2019-04-06T06:25:01.77Z,1815,1815,1815,Medal,https://www.metmuseum.org/art/collection/search/5055,,,https://images.metmuseum.org/CRDImages/ad/original/LC-83_2_376-001.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/LC-83_2_376-001.jpg,,,"Metropolitan Museum of Art, New York, NY",,,,,"['Inscriptions', 'Men', 'Profiles']",Medal of Captain James Biddle
